route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
90998,RRREIS,599,Rossum - Ootmarsum,,3,,,
90999,RRREIS,625,Almelo CS - Aalderinkshoek,,3,,,
91000,RRREIS,664,Denekamp - Almelo,,3,004080,ffffff,
91001,RRREIS,681,Den Ham - Almelo,,3,,,
91002,RRREIS,802,Enschede P+R Zuiderval - Van Heekplein,,3,,,
91003,RRREIS,810,FlexRRReis Woolde/Wilderinkshoek,,3,00ff40,000000,
91004,RRREIS,812,FlexRRReis Groot Driene/Berflo Es,,3,0080ff,000000,
91005,ARR,C11,Bocholt - Aalten,,3,804000,ffffff,
91006,ARR,23,Borculo - Doetinchem,,3,8000ff,ffffff,
91007,ARR,24,'s-Heerenberg - Doetinchem,,3,8000ff,ffffff,
91008,ARR,27,Arnhem via Giesbeek - Doetinchem,,3,8000ff,ffffff,
91009,ARR,28,Gendringen - Doetinchem,,3,8000ff,ffffff,
91010,ARR,29,Arnhem via Rheden - Doetinchem,,3,8000ff,ffffff,
91011,ARR,40,Dinxperlo via Terborg - Doetinchem,,3,8000ff,ffffff,
91012,ARR,51,Vorden - Doetinchem,,3,8000ff,ffffff,
91013,ARR,52,Laren - Lochem,,3,8000ff,ffffff,
91014,ARR,57,Deventer - Borculo,,3,8000ff,ffffff,
91015,ARR,58,Zutphen - Borculo,,3,8000ff,ffffff,
91016,ARR,72,Neede - Lichtenvoorde,,3,8000ff,ffffff,
91017,ARR,73,Enschede - Winterswijk,,3,8000ff,ffffff,
91018,ARR,74,Enschede - Doetinchem,,3,8000ff,ffffff,
91019,ARR,81,Zutphen - Deventer,,3,8000ff,ffffff,
91020,ARR,82,Zutphen - Doetinchem,,3,8000ff,ffffff,
91021,ARR,83,Zutphen via Warnsveld - Zutphen,,3,8000ff,ffffff,
91022,ARR,84,Zutphen via Zuidwijken - Zutphen,,3,8000ff,ffffff,
91023,ARR,174,Varsseveld - Westendorp,,3,408080,000000,
91024,ARR,191,Ruurlo - Aalten,,3,408080,000000,
91025,ARR,193,Zutphen via Wichmond - Kranenburg,,3,408080,000000,
91026,ARR,194,Zelhem via Dinxperlo - Aalten,,3,408080,000000,
91027,ARR,195,Megchelen - Terborg,,3,408080,000000,
91028,ARR,196,Nieuw-Dijk via Wehl - 's-Heerenberg,,3,408080,000000,
91029,ARR,197,'s-Heerenberg - Terborg,,3,408080,000000,
91030,ARR,198,Neede via Borculo - Groenlo,,3,408080,000000,
91031,ARR,199,Haaksbergen via Rekken - Eibergen,,3,408080,000000,
91032,ARR,428,Dinxperlo via Gendringen - Doetinchem,,3,8000ff,ffffff,
91033,ARR,450,Zutphen via Laren - Zutphen,,3,8000ff,ffffff,
91034,ARR,458,Borculo via Lochem en Ruurlo - Borculo,,3,8000ff,ffffff,
91035,ARR,480,Zutphen via Warnsveld en Zuidwijken - Zutphen,,3,8000ff,ffffff,
91036,ARR,612,Doetinchem Station - Tweede Loolaan,,3,8000ff,ffffff,
91037,ARR,623,Doetinchem Station - Graafschap College,,3,8000ff,ffffff,
91038,ARR,627,Giesbeek - Doetinchem,,3,8000ff,ffffff,
91039,ARR,628,Dinxperlo via Ulft - Doetinchem,,3,8000ff,ffffff,
91040,ARR,651,Zutphen - Doetinchem,,3,8000ff,ffffff,
91041,ARR,656,Doetinchem - Apeldoorn,,3,8000ff,ffffff,
91042,ARR,697,Stokkum - Silvolde,,3,8000ff,ffffff,
91043,ARR,850,Vlinder Gorssel-Laren,,3,a8a800,000000,
91044,ARR,852,Vlinder Lochem-Laren,,3,a8a800,000000,
91045,ARR,858,Vorden - Borculo - Vorden,,3,8000ff,ffffff,
91053,BRENG,568,Wijchen Mozaiek - Escharen Burg. De Bourbonplein,,3,,,
91056,EBS,272,Amsterdam Slotervaart via Sloterdijk - Purmerend,,3,,,
91054,UOV,14,De Meern - Utrecht CS,,3,ffe600,000000,
91052,HERMES,679,Scholierenlijn De Valk - Amersfoort Lodenstein,,3,,,
91093,QBUZZ,15,Zernike - Hoofdstation,,3,ff5f00,ffffff,
91058,EBS,614,Edam - Hoorn,,3,,,
91059,IFF:NS,Intercity,Amsterdam Centraal <-> Schiphol Airport,,2,,,
91094,QBUZZ,7,WKC Paddepoel - Vinkhuizen - Hoofdstation,,3,e00000,ffffff,
91048,HERMES,108,Station Ede-Wageningen - Apeldoorn,,3,,,
91057,EBS,391,Zaandam Zaanse Schans - Amsterdam Noorderpark,,3,,,
91055,EBS,110,Amsterdam Noord - Purmerend via Edam,,3,,,
91092,QBUZZ,4,Beijum - Roden,,3,00bcf2,000000,
89976,EBS,216,Harderwijk - Almere Stad,,3,,,
89946,EBS,76,Marknesse - Oldemarkt,,3,,,
89966,EBS,170,'t Harde - Twello,,3,,,
89993,EBS,17,Kerschoten - Stadhoudersmolen,,3,,,
89973,EBS,210,Apeldoorn via Epe en Heerde - Zwolle,,3,,,
89970,EBS,201,Apeldoorn - Zwolle,,3,,,
89939,EBS,1,Station - Frankrijk,,3,,,
89950,EBS,104,Harderwijk - Barneveld,,3,,,
89948,EBS,101,Harderwijk - Amersfoort Vathorst,,3,,,
89947,EBS,77,Lemmer - Emmeloord,,3,,,
89962,EBS,161,Deventer - Hasselt,,3,,,
89955,EBS,142,Harderwijk - Amersfoort Vathorst,,3,,,
89977,EBS,217,Dedemsvaart - Zwolle,,3,,,
89964,EBS,166,Raalte - Zwolle Hessenpoort,,3,,,
89968,EBS,174,Zwolle - Genemuiden,,3,,,
89986,EBS,10,Station via Malkenschoten - Station,,3,,,
89969,EBS,199,Elburg - Zwolle,,3,,,
89971,EBS,206,Harderwijk - Apeldoorn,,3,,,
89967,EBS,171,Blokzijl - Zwolle,,3,,,
89975,EBS,215,Urk via Nagele - Kampen,,3,,,
89978,EBS,218,Urk - Lelystad,,3,,,
89965,EBS,167,Lemelerveld - Zwolle Hessenpoort,,3,,,
89996,EBS,503,Eerbeek - Brummen,,3,,,
90005,EBS,514,'t Harde - Wezep,,3,,,
90004,EBS,513,Harderwijk - Ermelo,,3,,,
90008,EBS,517,Deventer - Heeten,,3,,,
90002,EBS,510,Loenen - Apeldoorn,,3,,,
90009,EBS,518,Lemelerveld - Raalte,,3,,,
89958,EBS,146,Kuinre - Dronten,,3,,,
89994,EBS,501,Garderen - Horst,,3,,,
90024,EBS,601,Apeldoorn - Zwolle Deltion Campus,,3,,,
90025,EBS,602,Epe - Zwolle Deltion Campus,,3,,,
90026,EBS,604,Eerbeek - Zutphen,,3,,,
90028,EBS,612,Lelystad-Haven - H. Bekiusschool-De Rede,,3,,,
90029,EBS,619,Apeldoorn De Maten - Eerbeek,,3,,,
90030,EBS,620,Harderwijk - Amersfoort Guido de Bres,,3,,,
90032,EBS,629,Dedemsvaart - Hardenberg,,3,,,
90034,EBS,641,Urk - Zwolle Campus,,3,,,
90035,EBS,646,Station - Aeres Hogeschool,,3,,,
90036,EBS,650,Wekerom - Apeldoorn SG J. Fruytier,,3,,,
90037,EBS,651,Ede - Apeldoorn SG J. Fruytier,,3,,,
90038,EBS,652,Wekerom - Apeldoorn SG J. Fruytier,,3,,,
90039,EBS,653,Renkum - Apeldoorn SG J. Fruytier,,3,,,
90040,EBS,654,Ermelo - Apeldoorn SG J. Fruytier,,3,,,
90041,EBS,657,Barneveld - Apeldoorn SG J. Fruytier,,3,,,
90042,EBS,658,Nunspeet - Apeldoorn SG J. Fruytier,,3,,,
90043,EBS,659,Lunteren - Apeldoorn SG J. Fruytier,,3,,,
90044,EBS,660,Deventer - Holten Scholengem.,,3,,,
90045,EBS,663,Lelystad - Kampen GSG Pieter Zandt,,3,,,
90047,EBS,668,Zwolle - Herfte,,3,,,
90048,EBS,669,Balkbrug - Guido de Bresschool,,3,,,
90049,EBS,673,Hoogeveen - Kampen GSG Pieter Zandt,,3,,,
90050,EBS,674,Putten - Hoornbeeck/Van Lodenstein,,3,,,
90051,EBS,675,Kuinre - Emmeloord Begraafplaats,,3,,,
90052,EBS,676,Elspeet - Hoornbeeck/Van Lodenstein,,3,,,
90053,EBS,679,Vollenhove - Meppel,,3,,,
90054,EBS,681,Urk - Kampen GSG Pieter Zandt,,3,,,
90055,EBS,685,Nunspeet - Kampen SG Pieter Zandt,,3,,,
90056,EBS,686,Elburg - Kampen SG Pieter Zandt,,3,,,
90057,EBS,687,Nijkerk - Barneveld,,3,,,
90079,EBS,8,Station - Bedrijvenpark A1,,3,,,
90022,EBS,598,Bruinehaar - Hardenberg,,3,,,
90078,EBS,7,Station via Kloosterlanden - Station,,3,,,
90017,EBS,568,Dalfsen - Ommen,,3,,,
90066,EBS,9,Station - Deltion Campus,,3,,,
90015,EBS,526,Wilsum - Hattem,,3,,,
90064,EBS,7,Station - Stadion,,3,,,
90014,EBS,523,Zwolle - Heino,,3,,,
90023,EBS,599,Hardenberg - De Krim,,3,,,
90069,EBS,12,Station - Zwartwaterallee,,3,,,
90019,EBS,591,Nieuwleusen - Dalfsen,,3,,,
90020,EBS,592,IJhorst - Meppel,,3,,,
91108,ARR,401,Groningen - Leer,,3,,,
91109,ARR,620,Weener - Leer,,3,,,
91110,ARR,1,Veerdam - Ballum/Hollum,,3,,,
91111,ARR,2,Veerdam - Buren/Nes,,3,,,
91112,ARR,3,Hollum/Ballum - Veerdam,,3,,,
90143,IFF:ARRIVA,Stopbus i.p.v. trein,Stopbus i.p.v. trein Aachen Hbf <-> Heerlen,,3,,,
90275,EBS,413,Purmerend via Oosthuizen - Beets,,3,,,
90276,EBS,414,Krommeniedijk via Wormerveer - Oostknollendam,,3,,,
90277,EBS,416,Purmerend via Middenbeemster - De Rijp,,3,,,
90278,EBS,419,Ilpendam via Monnickendam - Broek in Waterland,,3,,,
90279,EBS,456,Assendelft - Zaandam,,3,,,
90248,EBS,68,Assendelft Station - Noorderveenweg,,3,,,
90263,EBS,276,Amsterdam Zuidoost - Purmerend Overwhere,,3,,,
90264,EBS,277,Amsterdam Zuidoost - Purmerend De Purmer,,3,,,
90265,EBS,278,Amsterdam Zuidoost via Edam - Volendam,,3,,,
90261,EBS,219,Amsterdam Noord - Landsmeer,,3,,,
90280,EBS,610,Marken - Volendam,,3,,,
90260,EBS,211,Amsterdam Noord - Zaandam De Vlinder,,3,,,
91209,ARR,7323,"Driezum, Nijewei - Buitenpost, Station",,3,7a8f0e,000000,
91206,ARR,7313,"Oostmahorn, Esonstad - Lauwersoog, Veerhaven",,3,808eeb,000000,
91201,ARR,7301,"Morra - Dokkum, Busstation",,3,5c2a3f,ffffff,
91198,ARR,7291,"Lioessens - Dokkum, Busstation",,3,3d67ec,ffffff,
91199,ARR,7292,"Lioessens - Dokkum, Sionsberg",,3,af9822,000000,
91203,ARR,7303,"Morra - Lauwersoog, Veerhaven",,3,9ce708,000000,
91208,ARR,7322,"Driezum, Nijewei - Dokkum, Sionsberg",,3,1cd00f,000000,
91207,ARR,7321,"Driezum, Nijewei - Dokkum, Busstation",,3,e8a282,000000,
91205,ARR,7312,"Oostmahorn, Esonstad - Dokkum, Sionsberg",,3,e61a87,000000,
91202,ARR,7302,"Morra - Dokkum, Sionsberg",,3,0e6d93,ffffff,
91200,ARR,7293,"Lioessens - Lauwersoog, Veerhaven",,3,2404e1,ffffff,
91204,ARR,7311,"Oostmahorn, Esonstad - Dokkum, Busstation",,3,417726,ffffff,
90292,IFF:ARRIVA,Sneltrein RE18,Maastricht <-> Aachen Hbf S18900,,2,,,
90293,IFF:ARRIVA,Stoptrein RE18,Aachen Hbf <-> Maastricht ST18900,,2,,,
90294,IFF:ARRIVA,Stoptrein RE3,Leeuwarden <-> Sneek ST38000,,2,,,
90295,IFF:ES,European Sleeper,Brussel-Zuid/Midi <-> Praha hl.n. ES400,,2,,,
90296,IFF:NMBS,Stoptrein,Liege-Guillemins <-> Maastricht ST16900,,2,,,
90297,IFF:NS,Intercity direct,Breda <-> Amsterdam Centraal HSN900,,2,,,
90298,IFF:NS,Intercity,Eindhoven Centraal <-> Maastricht IC12900,,2,,,
90299,IFF:NS,Intercity,Nachtnettrein Amsterdam Centraal <-> Utrecht Centraal,,2,,,
90300,IFF:NS,Intercity,Vlissingen <-> Amsterdam Centraal IC2300,,2,,,
90301,IFF:NS,Intercity,Dordrecht <-> Venlo IC3700,,2,,,
90303,IFF:NS,Sprinter,Leiden Centraal <-> Den Haag Centraal SPR13300,,2,,,
90304,IFF:NS,Sprinter,Amsterdam Centraal <-> Lelystad Centrum SPR14300,,2,,,
90305,IFF:NS,Sprinter,Utrecht Centraal <-> Hoofddorp SPR15800,,2,,,
90306,IFF:NS,Sprinter,Breda <-> Dordrecht SPR16600,,2,,,
90307,IFF:NS,Sprinter,Hoofddorp <-> Lelystad Centrum SPR4300,,2,,,
90308,IFF:NS,Sprinter,Leiden Centraal <-> Almere Oostvaarders SPR4600,,2,,,
90309,IFF:NS,Sprinter,Assen <-> Groningen SPR6200,,2,,,
90310,IFF:NS,Sprinter,Utrecht Centraal <-> Tiel SPR6700,,2,,,
90311,IFF:NS,Sprinter,Den Haag Centraal <-> Utrecht Centraal SPR6900,,2,,,
90312,IFF:NS,Sprinter,Lelystad Centrum <-> Leeuwarden SPR9000,,2,,,
90315,IFF:RRREIS,Stoptrein RS34,Amersfoort Centraal <-> Ede-Wageningen ST31300,,2,,,
90316,IFF:RRREIS,Stoptrein RS34,Amersfoort Centraal <-> Barneveld Zuid ST31400,,2,,,
90317,IFF:VIAS,Sneltrein RE 13,Venlo <-> Hamm (Westf.) S20000,,2,,,
90313,IFF:NSI,Intercity,Amsterdam Centraal <-> Berlin Ostbahnhof IC240,,2,,,
90314,IFF:NSI,Nightjet,Koln Messe/Deutz <-> Wien Hbf NJ40400,,2,,,
90329,QBUZZ,563,Buurtbus Ten Boer - Thesinge - Lewenborg,,3,,,
90330,QBUZZ,522,Buurtbus Zweeloo - Nieuw Balinge - Hoogeveen,,3,,,
90331,QBUZZ,589,Buurtbus Oostwold - Marum,,3,,,
90332,QBUZZ,517,Buurtbus Hoogezand - Noordbroek,,3,,,
90353,HERMES,231,Apeldoorn - Arnhem CS via De Maten,,3,,,
90339,QBUZZ,89,Ureterp - Marum,,3,,,
90335,QBUZZ,26,Steenwijk - Meppel,,3,,,
90341,QBUZZ,171,(Stadskanaal-) Veendam - Groningen,,3,,,
90336,QBUZZ,43,Siddeburen - Delfzijl,,3,,,
90356,HERMES,610,Scholierenlijn Renswoude - Barneveld,,3,,,
90347,QBUZZ,15,Zernike - Hoofdstation,,3,ff5f00,000000,
90340,QBUZZ,109,Assen - P+R Hoogkerk - Groningen Zernike,,3,,,
90346,QBUZZ,11,P+R Reitdiep - Hoofdstation (Via Ring Noord),,3,00be46,ffffff,
90358,OVERAL,655,Medemblik Station - Kreileroord - Wieringerwerf,,3,0000ff,ffffff,
90348,QBUZZ,17,Paddepoel - Vinkhuizen - CS,,3,c34141,ffffff,
90338,QBUZZ,63,Lauwersoog - Groningen,,3,,,
90378,CXX,84,Haarlem Station - Zandvoort Station,,3,ffcc00,000000,
90391,CXX,N80,Amsterdam Leidseplein - Beverwijk via Haarlem,,3,ffcc00,000000,
90394,CXX,860,Rotterdam - Oud-Beijerland/Goudswaard,,3,,,
90381,OVERAL,232,Hoorn Station - Blokker - Wervershoof,,3,c34141,ffffff,
90392,CXX,567,Haarlem Wim van Eststraat - Cruquius Spaarne Werkt,,3,afb4b9,000000,
90397,CXX,568,Delftplein/Spaarne Gasth - Cruquius Spaarne Werkt,,3,afb4b9,000000,
90384,CXX,8,Haarlem Station - NOVA College - Hogeschool,,3,ffcc00,000000,
90373,CXX,569,Cruquius Spaarne Werkt - Haarlem Delftplein,,3,afb4b9,000000,
90400,CXX,7,Haarlem Station - NOVA College - Spaarne College,,3,ffcc00,000000,
90457,IFF:NS,Sprinter,Arnhem Centraal <-> Dordrecht SPR6600,,2,,,
90464,SYNTUS:UT,85,GVZ Veenendaal - Frankeneng - Ede,,3,,,
90465,SYNTUS:UT,87,Veenendaal - Rhenen,,3,,,
90466,SYNTUS:UT,106,IJsselstein - Gouda,,3,,,
90467,SYNTUS:UT,123,Uithoorn - Oudewater,,3,,,
90468,SYNTUS:UT,130,Breukelen - Uithoorn,,3,,,
90469,SYNTUS:UT,195,Utrecht - Benschop,,3,,,
90470,SYNTUS:UT,280,Veenendaal - Amersfoort,,3,,,
90471,SYNTUS:UT,295,Utrecht - Rotterdam Capelsebrug,,3,,,
90472,SYNTUS:UT,298,Veenendaal - Utrecht Rijnsweerd Noord,,3,,,
90473,SYNTUS:UT,N3,Station - Vathorst - Hooglanderveen (nachtl. Amf),,3,,,
90474,SYNTUS:UT,N17,Amersfoort - Leusden (nachtlijn),,3,,,
90475,SYNTUS:UT,N20,Utrecht - Maarssen (nachtlijn),,3,,,
90476,SYNTUS:UT,N70,Amersfoort - Soest - Baarn (nachtlijn),,3,,,
90477,SYNTUS:UT,N76,Amersfoort - Bunschoten-Spakenburg (nachtlijn),,3,,,
90478,SYNTUS:UT,501,Wijkbus Soesterkwartier,,3,,,
90479,SYNTUS:UT,505,Montfoort - IJsselstein - Schoonhoven - Woerden,,3,,,
90480,SYNTUS:UT,524,Breukelen - Woerden- Zegveld,,3,,,
90481,SYNTUS:UT,683,De Klomp - Hoevelaken Van Lodenstein College,,3,,,
91606,ARR,12,Buitenpost - Drachten,,3,ff00ff,000000,
91607,ARR,13,Leeuwarden via Surhuisterveen - Drachten,,3,e6bd1a,000000,
91608,ARR,14,Leeuwarden via Drachten - Oosterwolde,,3,800080,ffffff,
91609,ARR,17,Heerenveen via Noordwolde - Steenwijk,,3,ff00ff,000000,
91610,ARR,18,Noordwolde - Oosterwolde,,3,0080ff,000000,
91611,ARR,20,Leeuwarden via Drachten - Heerenveen,,3,0000a0,ffffff,
91612,ARR,21,Leeuwarden via Drachten - Heerenveen,,3,00ffff,000000,
91613,ARR,22,Warten - Leeuwarden,,3,00ff00,000000,
91614,ARR,23,Heerenveen via Tijnje - Drachten,,3,ff80ff,000000,
91615,ARR,28,Heerenveen via Grou - Leeuwarden,,3,800080,ffffff,
91616,ARR,35,Sneek - Franeker,,3,ff8040,000000,
91617,ARR,41,Balk - Heerenveen,,3,ff80c0,000000,
91618,ARR,42,Sneek - Lemmer,,3,0080ff,000000,
91619,ARR,44,Bolsward - Balk,,3,0000ff,ffffff,
91620,ARR,45,Sneek - Hemelum,,3,ff8000,000000,
91621,ARR,46,Sneek - Oudega v.v.,,3,ff00ff,000000,
91622,ARR,47,Sneek via Balk - Lemmer,,3,8080ff,000000,
91623,ARR,48,Lemmer - Heerenveen,,3,008000,ffffff,
91624,ARR,51,Dokkum via Damwâld - Leeuwarden,,3,00ff00,000000,
91625,ARR,52,Dokkum - Peazens,,3,8080ff,000000,
91626,ARR,55,Dokkum - Drachten,,3,008000,ffffff,
91627,ARR,60,Dokkum via Holwert - Leeuwarden,,3,00ffff,000000,
91628,ARR,62,Buitenpost - Leeuwarden,,3,ff8040,000000,
91629,ARR,63,Dokkum - Buitenpost,,3,ff80ff,000000,
91630,ARR,66,Holwert - Leeuwarden,,3,00ff00,000000,
91631,ARR,70,Minnertsga - Leeuwarden,,3,008000,ffffff,
91632,ARR,71,Kop Afsluitdijk via Minnertsga - Leeuwarden,,3,ff8000,000000,
91633,ARR,72,Sint Annaparochie via Stiens - Leeuwarden,,3,ff0080,000000,
91634,ARR,74,Franeker via Minnertsga - Leeuwarden,,3,00ffff,000000,
91635,ARR,84,Drachten via Veenhuizen - Assen,,3,004040,ffffff,
91636,ARR,91,Sneek - Heerenveen,,3,0000a0,ffffff,
91637,ARR,92,Bolsward - Leeuwarden,,3,ff0080,000000,
91638,ARR,94,Sneek - Reduzum,,3,ff80ff,000000,
91639,ARR,95,Heerenveen via Joure - Leeuwarden,,3,ff8040,000000,
91640,ARR,96,Makkum - Bolsward,,3,00ff00,000000,
91641,ARR,97,Harlingen via Franeker - Leeuwarden,,3,e6bd1a,000000,
91642,ARR,98,Kop Afsluitdijk via Makkum - Bolsward,,3,ff8000,000000,
91643,ARR,99,Harlingen - Sneek,,3,008000,ffffff,
91644,ARR,101,Grootegast via Buitenpost - Kootstertille,,3,8000ff,ffffff,
91645,ARR,102,Makkum - Hindeloopen,,3,8000ff,ffffff,
91646,ARR,103,Stavoren - Hemelum,,3,8000ff,ffffff,
91647,ARR,104,Tijnje via Gorredijk - Een,,3,8000ff,ffffff,
91648,ARR,108,Wolvega - Scherpenzeel v.v.,,3,8000ff,ffffff,
91649,ARR,114,Leeuwarden via Drachten - Assen,,3,ff80c0,000000,
91650,ARR,115,Heerenveen via Oosterwolde - Assen,,3,ff8000,000000,
91651,ARR,116,Wolvega - Oosterwolde,,3,808000,000000,
91652,ARR,150,Dokkum via Holwert - Leeuwarden,,3,ff80ff,000000,
91653,ARR,154,Dokkum via Holwert - Leeuwarden,,3,800080,ffffff,
91654,ARR,155,Lauwersoog - Leeuwarden,,3,ff00ff,000000,
91655,ARR,191,Sneek - Heerenveen,,3,0080ff,000000,
91656,ARR,192,Bolsward - Leeuwarden,,3,ff00ff,000000,
91657,ARR,199,Harlingen - Sneek,,3,b0d29e,000000,
91658,ARR,2,Busstation - Aldlân Oost,,3,80ff00,000000,
91659,ARR,3,Busstation - Camminghaburen,,3,008080,ffffff,
91660,ARR,4,Busstation - Nijlân,,3,e6bd1a,000000,
91661,ARR,6,Busstation - Bilgaard v.v.,,3,ff8040,000000,
91662,ARR,7,Busstation - Zuiderburen,,3,0080c0,000000,
91663,ARR,8,Busstation - Vrijheidswijk,,3,80ffff,000000,
91664,ARR,24,Busstation via Aldlân/Nijlân - Busstation,,3,8080ff,000000,
91665,ARR,315,Emmeloord - Groningen,,3,0080c0,000000,
91666,ARR,320,Leeuwarden via Drachten - Heerenveen,,3,0080c0,000000,
91667,ARR,324,Emmeloord via Drachten - Groningen,,3,0080c0,000000,
91668,ARR,350,Alkmaar - Leeuwarden,,3,0080c0,000000,
91669,ARR,355,Dokkum - Leeuwarden,,3,0080c0,000000,
91670,ARR,356,Dokkum - Drachten,,3,0080c0,000000,
91672,ARR,511,Akkrum - Drachten,,3,008080,ffffff,
91673,ARR,513,Feanwâlden via Surhuisterveen - Drachten,,3,ff8000,000000,
91674,ARR,515,Heerenveen - Jubbega,,3,ff8040,000000,
91675,ARR,516,Wolvega - Oosterwolde,,3,00ff00,000000,
91676,ARR,517,Wolvega via De Blesse - Steenwijk,,3,ff80c0,000000,
91677,ARR,518,Gorredijk - Noordwolde,,3,8080ff,000000,
91678,ARR,519,Wolvega via Oldeberkoop - Steenwijk,,3,0080ff,000000,
91679,ARR,535,Sneek - Franeker,,3,ffff00,000000,
91680,ARR,538,Wommels - Sneek,,3,00ff00,000000,
91681,ARR,539,Ferwoude - Sneek,,3,00ffff,000000,
91682,ARR,544,Bolsward - Sondel,,3,0080ff,000000,
91683,ARR,548,Lemmer - Heerenveen,,3,00ff00,000000,
91684,ARR,552,Dokkum - Paesens,,3,800040,ffffff,
91685,ARR,561,Damwâld - Buitenpost,,3,0080ff,000000,
91686,ARR,573,Stiens - Oudebildtzijl v.v.,,3,0080c0,000000,
91687,ARR,575,Franeker - Witmarsum,,3,8000ff,ffffff,
91688,ARR,584,Drachten via Veenhuizen - Assen,,3,00ff00,000000,
91689,ARR,593,Sneek - Leeuwarden,,3,0000a0,ffffff,
91690,ARR,594,Sneek - Reduzum,,3,800080,ffffff,
91691,ARR,603,Busstation - Firda Wilaarderburen,,3,ff8000,000000,
91692,ARR,611,Busstation - Caparis Hemrik,,3,e6bd1a,000000,
91693,ARR,612,Busstation - NHL Stenden,,3,ffff00,000000,
91694,ARR,621,Akkrum - Gorredijk,,3,008040,ffffff,
91695,ARR,651,Dokkum via Damwâld - Leeuwarden,,3,008040,ffffff,
91696,ARR,655,Lauwersoog - Leeuwarden,,3,008040,ffffff,
91697,ARR,660,Dokkum - Holwerd,,3,008040,ffffff,
91698,ARR,692,Makkum via Bolsward - Leeuwarden,,3,008040,ffffff,
91699,ARR,695,Lemmer via Joure - Leeuwarden,,3,008040,ffffff,
91700,ARR,698,Makkum - Sneek,,3,008040,ffffff,
91701,ARR,806,Busstation - Bilgaard v.v.,,3,c95727,000000,
91702,ARR,809,Busstation - Binnenstad v.v.,,3,004040,ffffff,
91703,ARR,825,Busstation via Leeuwarden Zuid - Binnenstad v.v.,,3,004000,ffffff,
91735,EBS,150,Zeewolde - Almere Stad,,3,,,
91736,EBS,247,Harderwijk - Walibi Holland,,3,,,
91740,EBS,609,Station - Deltion Campus,,3,,,
91741,EBS,625,Zeewolde - Amersfoort Guido de Bres,,3,,,
91742,EBS,640,Staphorst - Zwolle,,3,,,
91743,EBS,664,Lemelerveld - Zwolle Rieteweg,,3,,,
91745,CXX,B,pendel B Lombardijen NS rechtstreeks,,3,,,
91746,CXX,C,pendel C Heinenoord-Barendrecht,,3,,,
91747,CXX,A,pendel A Zuidplein rechtstreeks,,3,,,
91748,CXX,173,Zuid-Beijerland - Heinenoord,,3,,,
91788,IFF:ARRIVA,Snelbus i.p.v. trein,Snelbus i.p.v. trein Heerlen <-> Maastricht,,3,,,
91749,CXX,12,Delftplein/Spaarne Gasthuis - Spaarndam,,3,ffcc00,000000,
91750,CXX,81,Haarlem Station - Zandvoort Centrum,,3,d1ea32,000000,
91737,EBS,13,Station - J. Fruytierschool,,3,,,
91744,EBS,2,Holtenbroek - Station,,3,,,
91738,EBS,14,Station - J. Fruytierschool,,3,,,
91739,EBS,516,Olst - Raalte,,3,,,
91801,TESO,TESO,TESO,,4,,,
91802,DOEKSEN,HT,Harlingen - Vlieland,,4,,,
91803,DOEKSEN,HT,Terschelling - Vlieland,,4,,,
91804,DOEKSEN,HT,Harlingen - Terschelling,,4,,,
91806,HTM,61,Scheveningen Noord - Delft Tanthof,,0,,,
91808,WPD,HA,Holwerd - Ameland,,4,,,
91809,WPD,SHSA,Holwerd - Ameland (Sneldienst),,4,,,
91810,WPD,LS,Lauwersoog - Schiermonnikoog,,4,,,
91811,WPD,SLSS,Lauwersoog - Schiermonnikoog (Sneldienst),,4,,,
91812,ARR,1,Station via Plaswijck en Groenhoven - Station,,3,911d8b,ffffff,
91813,ARR,2,Westergouwe - Station,,3,911d8b,ffffff,
91814,ARR,3,Station - Goverwelle,,3,911d8b,ffffff,
91815,ARR,4,Station via Groenhoven en Plaswijck - Station,,3,911d8b,ffffff,
91816,ARR,497,Schoonhoven - Gouda,,3,ff6e1d,000000,
91194,ARR,7273,"Moddergat - Lauwersoog, Veerhaven",,3,68baed,000000,
91187,ARR,7242,"Oosternijkerk, Nijkerk - Dokkum, Sionsberg",,3,b790da,000000,
91473,ARR,9591,"Wijckel, Kerk - Balk, Harich Rotonde",,3,630e9e,ffffff,
91532,ARR,9761,"Ingelum - Marsum, Buorren",,3,008000,ffffff,
91574,ARR,6591,"Drachtstercompagnie - Drachten, Transferium Oost",,3,8080c0,000000,
91221,ARR,7363,"Hantum - Holwerd, Prov. weg",,3,26586f,ffffff,
91133,ARR,7091,"Raard - Dokkum, Busstation",,3,24d65a,000000,
91537,ARR,6751,"Noordwolde - Oosterwolde, Busstation",,3,,,
91121,ARR,7043,"Hantumhuizen - Holwerd, Prov. weg",,3,d5f2a3,000000,
91465,ARR,9522,"Elahuizen - Balk, Harich Rotonde",,3,e8b47d,000000,
91588,ARR,6721,"Nijeberkoop - Oosterwolde, Busstation",,3,,,
91300,ARR,8023,"Baijum - Winsum, Busstation",,3,83cc6a,000000,
91170,ARR,7182,"De Falom - Dokkum, Sionsberg",,3,7046b6,ffffff,
91259,ARR,7641,"Damwâld - Feanwâlden, Station",,3,c803bc,ffffff,
91313,ARR,8083,"Tzum, Vrijburgstraat - Winsum, Busstation",,3,311d4e,ffffff,
